u,g,r,i,z,redshift
20.76701,18.75942,17.41574,16.88068,16.52652,0.19762224
19.89037,17.95684,16.99685,16.57598,16.23153,0.10052838
19.58218,18.43493,17.51586,17.0439,16.7569,0.19166462
18.76658,16.84615,15.86945,15.38301,14.99127,0.07582791
20.41857,18.54242,17.65294,17.22949,16.94059,0.10681235
18.53151,17.43293,16.91072,16.57469,16.39428,0.060624406
19.43373,18.18223,17.42212,17.05035,16.78094,0.11430503
20.17315,18.70548,17.54052,17.0269,16.60707,0.18483898
20.48662,18.63282,17.72573,17.34636,17.03488,0.10125137
18.61744,17.43839,16.91457,16.57653,16.35556,0.06341295
20.40948,18.494,17.5811,17.17377,16.85645,0.09675369
18.85699,17.44635,16.82034,16.51456,16.27129,0.06374384
21.50236,19.31533,17.64218,17.02559,16.70665,0.2780856
18.87232,17.2116,16.39952,16.0021,15.6828,0.07149731
20.48542,18.71148,17.53472,17.03068,16.65297,0.16721809
19.2764,18.14383,17.68083,17.44028,17.29898,0.057162058
17.06433,15.8974,15.43178,15.14367,14.9641,0.037533082
19.69683,18.45932,17.68724,17.26346,17.04025,0.14305943
18.77967,17.70911,17.26399,16.97813,16.82118,0.055384837
20.42315,18.5341,17.58523,17.15133,16.79639,0.110930346
20.04534,18.25659,17.44143,17.06294,16.75485,0.094630815
18.46479,17.39065,16.93916,16.60227,16.46953,0.053037986
19.67532,17.62865,16.51238,16.05717,15.68131,0.12079171
20.28909,18.65973,17.5412,17.05835,16.71081,0.17538494
20.53432,18.27451,16.92821,16.42129,16.04144,0.19406393
18.44431,16.91719,16.26877,15.89342,15.61762,0.06919289
17.75346,16.24692,15.68383,15.38075,15.22632,0.043485556
18.90561,17.11536,16.28213,15.8942,15.57166,0.07049849
21.17009,18.80473,17.35251,16.82078,16.46848,0.23670791
19.89612,18.50913,17.8022,17.42811,17.13902,0.085028276
19.71737,18.017,17.02864,16.59638,16.23144,0.11345812
18.97959,17.51414,16.67157,16.27651,15.95467,0.0926606
19.39282,17.59325,16.68243,16.25981,15.92288,0.08141491
18.1993,17.14061,16.69313,16.35036,16.21393,0.043833517
20.51201,18.37369,17.10869,16.63165,16.29306,0.18325892
22.14462,19.15045,17.66912,17.12151,16.72104,0.2746337
19.30575,17.53107,16.59904,16.11872,15.70953,0.08998717
20.20988,18.72191,17.67691,17.16211,16.83808,0.16881062
20.44637,18.71527,17.6531,17.16819,16.82848,0.154087
19.09456,17.60856,16.85662,16.42677,16.11776,0.0993042
20.72961,18.76642,17.63112,17.20419,16.91048,0.15996002
18.88554,17.01672,16.13269,15.7112,15.38477,0.07790014
19.63397,18.19705,17.5445,17.1649,16.93169,0.08858098
17.85925,15.84432,14.90712,14.48169,14.10778,0.054158434
20.9593,18.93493,17.89301,17.38334,17.02497,0.14155458
20.93355,18.63778,17.44628,16.94735,16.59975,0.16586828
19.67846,17.78757,16.80332,16.37337,15.98418,0.10990292
20.2983,18.81073,17.93879,17.42711,17.10875,0.13761158
21.22998,18.99716,17.52276,17.00401,16.5902,0.23058245
18.85708,16.99298,16.08453,15.68225,15.33173,0.06398724
19.19811,17.75173,16.91348,16.47194,16.12512,0.1128942
20.02966,18.03239,17.10029,16.70373,16.37183,0.09764849
19.65814,18.32818,17.67641,17.30615,17.0404,0.10593757
20.16972,18.56792,17.5946,17.13277,16.7788,0.12957698
20.86651,18.87954,17.66261,17.15242,16.73473,0.18647154
19.34043,18.17824,17.6998,17.33358,17.18885,0.08262113
20.22197,18.33157,17.11722,16.64691,16.24605,0.17659432
19.99295,18.14014,17.2976,16.79043,16.45793,0.09444807
19.57132,17.69989,16.82051,16.40716,16.07427,0.08977042
20.72084,18.68843,17.67019,17.18859,16.84982,0.13870321
19.64844,18.47894,17.85714,17.49527,17.2627,0.11699024
19.87524,18.28525,17.52639,16.97586,16.61217,0.10141685
19.96703,18.34389,17.62322,17.15541,16.89,0.107314736
18.72059,17.49298,17.03709,16.75591,16.56447,0.056185793
18.47775,17.2023,16.64929,16.32997,16.13113,0.05780365
18.90466,17.69193,16.98665,16.67057,16.35384,0.08999963
20.10078,18.41945,17.43074,17.0549,16.80696,0.1226008
19.2208,17.71903,16.86022,16.40938,16.10104,0.09993192
20.5806,18.63269,17.69618,17.31574,17.02373,0.11154236
19.428,18.21254,17.49585,17.08397,16.83477,0.114959545
19.61958,17.94071,17.04302,16.53175,16.16761,0.105877936
18.43953,16.79856,16.01863,15.62255,15.33559,0.056419123
17.54004,16.16959,15.67197,15.37175,15.21619,0.038894318
19.11744,17.95057,17.36519,17.02551,16.73468,0.08730767
19.32295,17.71052,16.70448,16.20945,15.8898,0.11855659
20.80738,18.75843,17.60833,17.14271,16.84124,0.16826615
21.20304,19.05359,17.78551,17.29888,16.91726,0.18602502
19.07544,17.72506,17.0229,16.63486,16.31734,0.09303654
19.37315,18.05451,17.45886,17.12529,16.82609,0.0812021
19.76044,17.90988,16.85719,16.42774,16.08604,0.114367396
19.81183,18.05745,17.19355,16.72798,16.38469,0.091043584
20.9381,18.83056,17.60717,17.13567,16.76889,0.17773934
19.04963,17.96164,17.5183,17.20654,17.04023,0.075280644
17.61947,16.56639,16.29129,16.12535,15.99299,0.039671894
19.32116,17.99885,17.59996,17.38412,17.2568,0.05121246
19.4642,18.51833,17.72332,17.36861,17.1487,0.14715958
21.25116,18.61899,17.44993,16.93664,16.55584,0.16228859
20.01899,18.02902,17.06435,16.65087,16.30699,0.10323488
19.43104,17.96378,17.09737,16.73306,16.40273,0.1044867
20.90767,18.94292,17.76133,17.26595,16.86553,0.16968094
21.36321,18.94979,17.61749,17.12692,16.78707,0.20595457
20.0201,18.41638,17.43543,16.91605,16.53598,0.12672764
20.00648,18.59331,17.82522,17.4114,17.10112,0.11362484
18.36436,17.2422,16.68561,16.31185,16.16287,0.048400287
19.13797,17.84048,17.09074,16.69918,16.43629,0.1048832
19.2617,18.10701,17.69248,17.42963,17.36071,0.056259107
19.68703,17.88565,17.03541,16.64966,16.35724,0.07679678
21.00679,18.63399,17.54523,17.02432,16.60099,0.15424082
18.63614,17.0012,16.23129,15.81429,15.50844,0.05669115
19.05516,18.09518,17.82044,17.51789,17.43763,0.060593214
19.96988,18.29011,17.42586,17.04053,16.7227,0.10383293
18.77828,17.03137,16.21909,15.85057,15.57268,0.05601467
16.64501,14.80423,13.96516,13.52974,13.20562,0.031369448
20.50955,18.609,17.60306,17.16493,16.81215,0.120702244
19.62075,17.77674,17.06326,16.63452,16.19768,0.07828767
19.41194,18.15283,17.66057,17.37849,17.25794,0.06552828
19.39819,18.13157,17.24505,16.8295,16.56236,0.13422969
18.83172,17.06512,16.20565,15.80782,15.46896,0.07172522
19.73646,18.0841,17.31467,16.87975,16.55929,0.092139155
17.59674,15.78106,14.98018,14.58391,14.27557,0.040294513
19.86128,18.3875,17.6396,17.23777,16.95489,0.115518875
20.09557,18.49097,17.38734,16.87465,16.52671,0.14105934
18.58705,17.3713,16.86947,16.57921,16.441,0.06382892
17.80492,16.68053,16.44635,16.31641,16.25808,0.03401972
20.28589,18.45208,17.61204,17.12525,16.82865,0.09632285
20.3599,18.6522,17.53716,17.01949,16.62053,0.16242105
20.25889,18.46782,17.39195,16.97446,16.60064,0.12942532
19.29412,17.45063,16.42912,15.98508,15.62791,0.09607894
21.67133,19.3784,17.87974,17.33244,16.97279,0.23645423
19.70052,18.51689,17.83733,17.43653,17.26637,0.114081495
19.40822,18.19301,17.41862,17.03656,16.79521,0.11487283
20.49255,18.44027,17.38285,16.92269,16.54875,0.13118847
19.51771,17.81638,16.8748,16.35832,15.9379,0.102999836
19.80836,18.32151,17.42423,16.95784,16.63238,0.12537137
19.64244,17.94061,17.13896,16.72718,16.42515,0.07452452
19.65271,17.66362,16.62895,16.20482,15.87562,0.1087244
19.02301,18.02946,17.64485,17.47752,17.29639,0.061202306
19.07755,17.87462,17.2231,16.76888,16.51591,0.117981195
18.98178,17.06091,16.18288,15.7576,15.42832,0.07995019
18.94294,17.51404,16.77661,16.35849,16.0641,0.091893286
19.56879,18.18719,17.49194,17.10203,16.82914,0.09916994
18.77501,17.88511,17.57723,17.40595,17.30034,0.05923492
19.70988,17.62495,16.31942,15.82447,15.44726,0.15387292
18.46206,16.67202,15.87336,15.48205,15.17566,0.053241204
18.52833,16.80573,15.91172,15.40649,15.06217,0.062855214
20.78043,19.16977,17.72469,17.21718,16.83514,0.20597385
18.95615,17.07588,16.18541,15.77499,15.46535,0.07877848
19.74517,18.4842,17.55808,17.13298,16.83599,0.15512598
18.88239,17.55586,16.76662,16.36018,16.1517,0.0994751
18.71113,16.74983,15.8193,15.38608,15.04851,0.07059494
20.45942,19.0495,17.80429,17.27622,16.85803,0.18846484
20.31585,18.59441,17.66596,17.19864,16.83384,0.12030418
20.60432,18.79515,17.71675,17.30619,17.01394,0.14579318
19.57993,17.6627,16.62187,16.14375,15.81239,0.10934497
19.04992,17.999,17.62589,17.48198,17.22888,0.05574914
19.20679,17.38913,16.57678,16.17279,15.8475,0.06492005
19.85166,17.99183,17.05687,16.64111,16.32679,0.1016269
17.72229,16.49596,16.06673,15.7708,15.65752,0.041385118
19.7436,17.72534,16.72154,16.28739,15.93921,0.10395363
20.55625,18.74,17.52615,17.06424,16.73089,0.17891204
19.58729,18.29147,17.46589,17.0631,16.75489,0.1282708
19.90669,17.93657,16.8955,16.40278,15.98557,0.11876369
19.92654,18.37722,17.54234,17.12249,16.80546,0.11714944
20.91036,18.76534,17.71539,17.22401,16.85682,0.13870226
19.05744,17.70097,16.8589,16.44809,16.17355,0.10548445
20.55276,18.42056,17.40093,16.93839,16.54234,0.1197941
19.15843,17.28112,16.40077,16.00684,15.63767,0.07730313
20.2641,18.20106,17.07366,16.60695,16.26877,0.14586046
18.02967,17.01721,16.71456,16.53303,16.46004,0.038239058
18.71744,17.37702,16.83042,16.48137,16.25467,0.07552123
19.85234,17.9588,16.83758,16.39105,16.0045,0.13030721
17.65137,16.27135,15.69021,15.36224,15.15468,0.040961865
20.86462,18.74982,17.51222,17.03053,16.66776,0.18179695
19.86906,18.65271,17.85706,17.4234,17.15972,0.16040243
20.34206,18.34211,17.37869,16.92964,16.58856,0.10593136
20.49246,18.79492,17.54304,17.0701,16.77204,0.18408245
19.2487,18.08783,17.43141,17.03784,16.77789,0.110376745
21.36764,19.34271,18.11231,17.57374,17.21963,0.16689846
19.95893,18.0692,16.99372,16.53035,16.18614,0.1356217
20.64718,18.45015,17.15359,16.67976,16.29093,0.19060494
19.87974,18.37697,17.32474,16.948,16.56297,0.15405385
19.09751,17.86373,17.20785,16.8354,16.60639,0.11497609
18.87156,17.58531,16.78029,16.35375,16.05142,0.109725975
20.37143,18.57296,17.54095,17.08911,16.74268,0.13955139
19.94657,18.56758,17.77622,17.37779,17.05076,0.13715439
17.37471,16.24272,15.76523,15.42427,15.14881,0.041263238
20.27014,18.52358,17.61696,17.1247,16.7806,0.10679695
19.80011,17.12132,15.93564,15.33185,14.8885,0.11135039
20.32242,18.80684,17.80669,17.2864,16.89849,0.17751688
19.82088,17.88245,16.79926,16.31232,15.92435,0.117350966
19.67132,18.18103,17.46977,17.08036,16.80654,0.10648912
18.29223,16.3426,15.40134,14.96095,14.61703,0.060832385
19.65401,17.83411,16.97544,16.54806,16.24098,0.08438394
18.77538,17.44353,16.85563,16.49685,16.25587,0.07465031
19.57599,18.40853,17.77506,17.39533,17.18652,0.11539967
19.9864,17.99035,17.01517,16.55796,16.17677,0.11124676
20.15514,18.53672,17.65673,17.18342,16.88408,0.1089864
18.85344,17.45426,16.85723,16.52897,16.29962,0.062409475
19.37135,17.58929,16.65701,16.24656,15.89881,0.0851154
19.08098,17.83596,17.25736,16.89615,16.67691,0.08870245
20.25906,18.54045,17.73059,17.35406,17.03842,0.09817507
18.35042,16.76641,15.95486,15.53825,15.22885,0.06670605
18.84464,17.93938,17.57341,17.24036,17.09874,0.07880859
18.55155,17.39393,16.92384,16.61692,16.39799,0.060540188
20.99295,18.93143,17.66974,17.17378,16.76805,0.18851036
20.10956,18.49595,17.53502,17.11329,16.77041,0.12249297
20.23952,18.62468,17.76953,17.31251,16.92062,0.10287104
20.13848,18.34166,17.47976,17.01702,16.70479,0.10251985
19.14464,17.20136,16.30554,15.88705,15.52411,0.078968026
20.88332,18.76573,17.47268,16.9648,16.60676,0.18316649
19.58139,18.34432,17.59919,17.18172,16.92067,0.14396483
19.98132,18.05478,16.99262,16.44904,15.98714,0.13350695
17.26724,15.3883,14.45903,13.94088,13.54395,0.03902319
20.77757,18.76509,17.44522,16.94049,16.58888,0.18560588
20.60428,18.55277,17.37768,16.90312,16.51595,0.15324381
21.05499,18.94748,17.71245,17.21622,16.87901,0.17865604
20.30586,18.4975,17.65266,17.25617,16.9564,0.09244792
20.89414,18.79687,17.66382,17.14197,16.71191,0.1628049
20.35399,18.63069,17.61916,17.11656,16.70936,0.13580494
17.24074,15.36895,14.54364,14.13783,13.83537,0.03406737
19.58861,17.61094,16.48167,16.02329,15.61197,0.11744566
20.31164,18.25275,17.15118,16.69993,16.306,0.13951337
19.27884,17.9508,17.37269,17.04375,16.81798,0.07202587
17.88976,16.53016,16.01082,15.69305,15.53553,0.044729993
18.93889,17.34799,16.54462,16.13941,15.83384,0.082154006
19.60101,18.3273,17.52099,17.09951,16.81656,0.12954043
18.75164,17.13211,16.31176,15.87083,15.55477,0.069550976
19.13506,17.35935,16.54452,16.16459,15.83009,0.06591727
21.03409,18.90453,17.63944,17.1835,16.82417,0.19235153
20.57741,18.53532,17.17867,16.6745,16.38056,0.19448282
20.1554,18.12591,17.00479,16.55339,16.19687,0.1451262
20.46383,18.66708,17.60874,17.11995,16.80417,0.14890921
17.92389,16.91163,16.61484,16.33179,16.22716,0.04277625
18.68243,17.45021,16.69602,16.30177,16.08248,0.09322384
19.21913,18.06503,17.5096,17.12226,16.91206,0.09572832
18.81017,17.32267,16.46388,15.97684,15.65942,0.0831293
19.15158,18.0993,17.65798,17.39642,17.2831,0.0653069
19.40408,17.41541,16.44876,15.97382,15.55838,0.09075035
20.87134,18.72764,17.36293,16.79025,16.47554,0.2066038
20.58755,18.60495,17.09882,16.55746,16.22568,0.22271723
19.63012,18.56408,17.76851,17.34303,17.05259,0.15826581
19.38231,18.12102,17.48017,17.06204,16.76056,0.104002826
20.53365,18.33346,17.18266,16.67942,16.27134,0.16247748
18.91067,17.21799,16.41414,16.05983,15.74957,0.07342991
19.40334,17.48143,16.43948,15.98383,15.61237,0.100606136
17.30658,15.42607,14.61804,14.22354,13.93229,0.034572307
20.34246,18.41642,17.40021,16.96324,16.58294,0.117192656
20.11962,18.62728,17.71163,17.28292,16.97142,0.121599436
19.74661,18.44715,17.68499,17.31369,16.99994,0.13077672
17.78239,16.69789,16.07683,15.71393,15.42962,0.04649581
19.33873,17.69479,16.8856,16.49953,16.21158,0.087674275
19.08822,17.65303,16.98974,16.60618,16.37312,0.08446829
19.4658,18.19481,17.60476,17.27522,17.09218,0.09858605
19.2369,17.8036,17.0719,16.65228,16.36535,0.09121151
18.54379,17.33971,16.77156,16.41398,16.23893,0.07939857
21.16385,18.98058,17.56885,17.06324,16.69092,0.21312475
18.14767,16.65678,15.87766,15.49655,15.2261,0.056548838
20.31567,18.63667,17.71373,17.31449,17.06489,0.112635106
19.68697,17.98509,17.18426,16.68687,16.38771,0.08509274
19.76835,18.41452,17.79701,17.41099,17.18945,0.09818493
20.27891,18.65155,17.55806,17.02241,16.70424,0.16363724
18.63793,17.32313,16.74266,16.41259,16.21452,0.08064361
18.93742,17.932,17.53311,17.22644,17.0461,0.0689134
18.53591,17.26637,16.66447,16.38324,16.17576,0.07528694
20.96433,19.08077,17.50617,16.94856,16.58068,0.24244688
20.6911,18.77202,17.61137,17.11038,16.77659,0.17430137
18.0316,16.61432,15.93838,15.54924,15.30381,0.05115677
20.01719,18.10682,16.95342,16.50908,16.23323,0.14192367
19.38374,17.35781,16.37639,15.89946,15.58593,0.0966101
17.66804,16.66977,16.39,16.17949,16.05287,0.03536898
20.74411,18.63656,17.3968,16.91325,16.56411,0.17005166
20.90348,19.17403,17.67856,17.17098,16.81324,0.22805488
20.34156,18.39544,17.29994,16.88053,16.5619,0.13679463
17.19838,15.28956,14.44748,14.05021,13.74901,0.04313602
20.64978,18.69975,17.58156,17.13202,16.79701,0.15332562
19.74587,18.21444,17.51532,17.10287,16.88011,0.08385875
16.39037,14.47627,13.62496,13.20587,12.89865,0.026807975
17.40175,15.91012,15.20376,14.81301,14.52401,0.04608277
17.98073,16.99409,16.64318,16.46903,16.32059,0.04107322
19.06176,17.86739,17.307,16.98488,16.87453,0.07147636
19.77129,17.87953,16.79064,16.34031,15.97693,0.11505151
20.44667,18.691,17.2394,16.70449,16.33951,0.23726422
20.52217,18.5595,17.36494,16.84944,16.45284,0.1614552
19.91431,17.96483,16.93013,16.49396,16.12753,0.1178546
19.72141,18.37378,17.68016,17.26967,17.00562,0.12876217
19.85887,18.21874,17.51045,17.10319,16.99669,0.07852412
19.18833,18.16695,17.7336,17.4216,17.39759,0.07273252
19.9242,18.13199,17.24785,16.85875,16.55532,0.08956297
20.51623,18.70727,17.66237,17.16737,16.74452,0.14307107
20.34359,18.59762,17.41287,16.92058,16.59855,0.1584997
20.81515,18.70564,17.41976,16.90179,16.60115,0.18460739
20.17986,18.39172,17.54472,17.03082,16.64583,0.11312084
19.16694,17.50681,16.60608,16.15621,15.85652,0.09313195
19.85213,17.99916,16.90896,16.47072,16.10531,0.123581946
20.09317,18.15882,17.15526,16.71202,16.37352,0.1165822
19.15777,18.23684,17.64232,17.30321,17.11551,0.113416
20.93309,18.98369,17.76383,17.27958,16.86932,0.17959867
17.43348,15.44799,14.56131,14.10865,13.70121,0.037724573
20.43312,18.65143,17.73901,17.34617,17.04291,0.1046345
19.8144,18.0509,17.01058,16.57278,16.17705,0.11963739
20.24381,18.30881,17.49125,16.99498,16.59295,0.0927321
20.07248,18.08151,16.92306,16.4361,16.08914,0.15356414
19.56652,18.36793,17.51198,17.05699,16.7371,0.17531647
20.23691,18.37107,17.45959,17.06746,16.77115,0.10909881
18.10704,16.91027,16.34277,16.03856,15.83871,0.05682725
20.33005,18.75852,17.84482,17.41846,17.07036,0.14037165
19.91389,17.80881,16.6674,16.22971,15.85575,0.13739541
19.8928,18.07096,17.11049,16.72373,16.41027,0.09942035
17.59498,16.10068,15.45599,15.07331,14.83743,0.043221127
19.22015,17.97167,17.54128,17.26939,17.15356,0.06507409
20.6107,18.4306,17.29844,16.88583,16.51477,0.15020962
18.26295,16.75743,15.92818,15.4729,15.16178,0.06993503
20.08038,17.99395,16.92916,16.46186,16.09332,0.12830995
18.6327,17.45478,16.91153,16.56231,16.33886,0.06297005
19.80024,18.53559,17.85082,17.47687,17.22135,0.11335117
19.13676,17.94663,17.49137,17.23219,17.04411,0.066305585
20.24537,18.09777,16.95546,16.44347,16.07491,0.15341653
20.34798,18.36913,17.30729,16.8846,16.5661,0.13274406
18.53887,17.22095,16.39925,16.00869,15.70122,0.0965631
19.2674,18.12589,17.5455,17.17864,17.02771,0.09688731
18.67257,17.77918,17.53364,17.32192,17.20416,0.05231276
20.37219,18.62879,17.34137,16.82477,16.50898,0.19730842
20.17616,18.38497,17.47355,17.0835,16.79583,0.108832054
20.24742,18.71671,17.76178,17.30996,16.99026,0.15216416
18.76618,17.66902,17.26537,17.01654,16.88783,0.04936414
19.49806,17.86974,17.09234,16.6967,16.42326,0.07495229
19.80519,18.76286,17.71015,17.27016,17.02886,0.19380626
18.57782,17.71087,17.152,16.78471,16.63305,0.06798875
18.99313,17.53532,16.8663,16.47752,16.26635,0.087258235
20.86783,18.68433,17.53568,17.06293,16.72072,0.16123722
20.21036,18.298,17.01196,16.51572,16.12051,0.18140736
20.24495,18.26362,17.13828,16.63404,16.26653,0.15266393
20.00437,18.11063,17.10383,16.57607,16.14692,0.120582886
20.32167,18.56963,17.65947,17.26865,16.9534,0.1123863
18.70057,17.50408,16.94587,16.59765,16.3724,0.060392875
20.28341,18.62241,17.56327,17.12518,16.78304,0.139257
18.22637,16.56716,15.77903,15.36875,15.03807,0.06443031
19.0008,17.3726,16.53344,16.15954,15.84581,0.0768644
18.81109,17.77178,17.16319,16.75639,16.61007,0.09236046
20.54156,18.59657,17.44999,17.02753,16.71967,0.15209083
18.32507,17.06693,16.60943,16.29162,16.17158,0.042496234
20.06234,18.36374,17.42864,17.05039,16.74702,0.12006571
17.92072,16.05475,15.23245,14.84553,14.56295,0.048878808
18.29949,17.19341,16.78529,16.46865,16.25911,0.041320004
20.04863,18.22915,17.24959,16.81315,16.49212,0.11059418
20.33156,18.52511,17.54306,17.12305,16.78367,0.112365276
18.77478,17.41419,16.74197,16.38926,16.08469,0.084179364
16.29752,14.91143,14.30092,13.95963,13.72096,0.023425525
18.79716,17.71957,17.37552,17.11976,16.97187,0.043992367
19.23686,17.94147,17.32283,16.94382,16.71358,0.10118744
20.54853,18.74241,17.49169,16.91475,16.50204,0.19578947
20.81288,18.95236,17.54306,16.99271,16.60907,0.21850632
19.86462,18.40935,17.6272,17.13377,16.88884,0.12777099
19.5447,17.66906,16.65422,16.18546,15.79971,0.11074737
19.70485,18.38892,17.72835,17.39193,17.14958,0.10801146
18.38548,17.08411,16.45635,16.077,15.81143,0.07737261
19.12489,17.26512,16.33588,15.89058,15.56256,0.08017289
19.29814,18.26333,17.78411,17.46232,17.37304,0.09783287
19.73599,18.41408,17.64803,17.26341,16.99779,0.13542603
19.34587,17.70186,16.91364,16.54226,16.28306,0.08488356
19.73674,18.54542,17.72418,17.29013,17.03347,0.15416645
20.1088,18.59207,17.66396,17.27875,16.9699,0.13250409
18.69783,17.00753,16.19489,15.81755,15.51442,0.059979457
20.30362,18.40607,17.51165,16.98806,16.58045,0.11295891
19.43875,18.27867,17.60933,17.18579,16.93723,0.13814107
19.24367,18.10576,17.69118,17.42703,17.2739,0.056527644
22.15468,20.58039,18.96189,18.46152,18.27071,0.13726643
19.26633,17.47441,16.56423,16.13045,15.7923,0.073809795
19.74681,17.83512,16.89903,16.49055,16.1499,0.100259215
19.47446,17.46092,16.58869,16.19993,15.89399,0.07720708
19.44381,18.25719,17.65042,17.29509,17.11595,0.11590253
18.67423,17.14011,16.46723,16.09396,15.81958,0.07173554
19.31543,17.80177,16.93579,16.46839,16.13551,0.11031741
22.47029,18.77828,17.42122,16.88369,16.52404,0.21638528
20.52693,18.49956,17.783,16.99525,16.59334,0.12365635
20.75683,18.67616,17.5663,17.02131,16.58076,0.15062347
18.82415,16.84982,15.95764,15.50656,15.17686,0.07555029
19.29804,17.82038,17.10212,16.72501,16.45725,0.09046492
20.78432,18.5913,17.5965,17.13245,16.79156,0.13055357
18.61806,16.9854,16.22341,15.86798,15.5947,0.05627389
20.2963,18.75788,17.80245,17.41591,16.99615,0.15933067
17.28166,15.36544,14.52535,14.12343,13.82473,0.03544686
20.338,18.50064,17.51663,17.11212,16.78877,0.115771875
19.21772,18.00937,17.39851,17.01293,16.82716,0.09482197
20.37276,18.51219,17.66495,17.25754,16.95059,0.0958772
19.88611,18.50334,17.77434,17.35741,17.13314,0.11548695
19.79231,18.37348,17.50773,17.0474,16.70179,0.14310245
23.71467,21.41684,20.2129,19.42614,18.9193,0.13008863
18.80335,17.45556,16.80684,16.4667,16.19852,0.07808606
21.29004,18.90996,17.639,17.10042,16.7335,0.1930352
18.94486,17.69598,17.0885,16.73742,16.48496,0.08362629
19.48319,17.72211,16.76448,16.28113,16.00955,0.09746692
19.0254,17.85621,17.48543,17.27857,17.15554,0.06873178
19.65335,17.89698,17.04748,16.591,16.27973,0.090155765
19.31598,17.97511,17.38666,17.06353,16.85911,0.075007096
19.07673,17.4881,16.74956,16.32067,16.03202,0.08622775
17.4999,16.48572,16.08768,15.89102,15.86768,0.03122213
18.90369,17.24696,16.46831,16.01565,15.75599,0.075849555
20.07455,18.0712,17.1224,16.73665,16.38323,0.093116656
19.00225,17.53069,16.76694,16.3635,16.08971,0.091576874
19.5406,17.69493,16.87043,16.4661,16.16348,0.0846457
19.75106,18.07337,17.25542,16.88076,16.59843,0.08172587
20.40083,18.56481,17.52531,16.99625,16.53981,0.13806076
20.39868,18.84101,17.64668,17.16392,16.79895,0.17797852
20.2084,18.10756,17.63639,17.2625,17.0758,0.07330224
19.54752,18.44209,17.75389,17.3802,17.13362,0.13329677
20.6714,18.92566,17.8056,17.39981,17.05571,0.15094002
18.83356,17.70293,17.32237,17.04286,16.90447,0.06214956
20.61918,18.7354,17.47683,16.99255,16.6376,0.18189642
20.49635,18.32838,17.01608,16.52852,16.17396,0.20078719
20.55224,18.7889,17.56018,17.08023,16.7109,0.17488569
18.3433,17.24788,16.84478,16.56238,16.42362,0.034854982
18.48561,17.07345,16.45485,16.09296,15.83349,0.075668864
20.31564,18.27351,17.11046,16.63799,16.29992,0.1565819
18.66943,17.43254,16.90601,16.6122,16.42841,0.057200927
18.80386,17.71895,17.35807,17.10084,16.89054,0.051945757
20.30312,18.26614,16.99296,16.49609,16.13388,0.17400521
20.70877,18.66766,17.36995,16.89208,16.57044,0.18232483
21.01726,19.14517,17.68464,17.14979,16.80782,0.23737179
20.70707,18.74179,17.65903,17.20815,16.86418,0.15491813
20.15448,18.05443,16.8843,16.41545,16.06308,0.14696349
20.93493,18.75695,17.35227,16.84855,16.48632,0.21481618
20.03465,18.27543,17.5131,17.1449,16.81577,0.08419858
19.80408,18.09686,17.29908,16.93565,16.62918,0.08709888
18.58573,17.31809,16.70845,16.33528,16.11334,0.08241115
20.11743,18.27797,17.21571,16.80052,16.43338,0.13156505
19.32683,18.26023,17.57163,17.24356,17.08583,0.13638026
19.12506,17.74167,17.05921,16.73456,16.49827,0.08628141
17.93538,16.51382,15.87522,15.50644,15.25048,0.04854843
18.69459,17.23859,16.66004,16.36452,16.14685,0.077787936
20.63731,18.91847,17.6733,17.13287,16.74701,0.18228053
18.69028,17.30745,16.68721,16.30323,16.09316,0.08068736
18.26396,17.06778,16.50123,16.14728,15.95098,0.066654764
19.50616,18.31543,17.60183,17.22081,17.01599,0.13556604
18.27872,17.30066,16.90709,16.65831,16.47185,0.041127022
20.42456,18.47535,17.57782,17.1846,16.8435,0.09598374
19.19925,17.7616,17.02871,16.6831,16.40449,0.09343756
19.52597,17.86882,17.11041,16.74711,16.47767,0.06818308
18.95706,17.94472,17.4982,17.29848,17.11333,0.06463709
18.28414,17.17046,16.83322,16.67859,16.65629,0.03940857
18.9037,17.7703,17.42327,17.16822,17.03913,0.051139373
19.80687,18.31888,17.5815,17.17629,16.91032,0.09643735
17.65015,16.08187,15.24993,14.82424,14.54123,0.044999406
20.56796,18.65392,17.70686,17.23008,16.87727,0.1104703
19.22992,18.03163,17.5854,17.29595,17.09213,0.07565642
21.33089,19.2552,17.80311,17.20243,16.79612,0.23830384
22.39526,19.28872,18.00206,17.45692,17.05474,0.19377716
20.96551,18.8775,17.47525,16.82185,16.28802,0.23009165
19.23068,17.74081,16.9577,16.52021,16.27268,0.09976248
20.66256,18.95374,17.67582,17.10458,16.64979,0.18707344
20.09249,18.04757,17.01892,16.53847,16.11748,0.12661605
19.65812,18.53601,17.99413,17.62927,17.44792,0.111413114
20.13962,18.7761,17.86731,17.4192,17.09254,0.14905542
20.12273,18.58176,17.89415,17.56601,17.2843,0.09734797
19.78836,18.48575,17.77002,17.27964,17.00565,0.12052818
20.91879,18.83705,17.59773,17.04382,16.6373,0.18076633
23.6843,19.5396,18.04888,17.32484,16.97033,0.19299299
20.33388,17.90935,16.98715,16.46895,16.18481,0.10832813
20.86977,19.01747,17.90561,17.42771,17.00072,0.15639214
21.56817,19.16199,17.72491,17.1606,16.79482,0.23749465
20.34817,18.46568,17.31266,16.83393,16.41416,0.16080272
